# t (s)	mx ()	my ()	mz ()
1.8331475062451068e-09	0.18649442	0.05507991	0.7563003
1.8340312559139196e-09	0.18645549	0.055605028	0.7577322
1.8350977315860365e-09	0.1863678	0.056253333	0.7594763
1.8361735553910003e-09	0.1862265	0.056919552	0.7612545
1.837079239965489e-09	0.18606123	0.057487313	0.76276654
1.8381785109152714e-09	0.18579854	0.05818239	0.76462084
1.8391027113076123e-09	0.18552183	0.058770414	0.7661962
1.8400221852129363e-09	0.18519394	0.059358016	0.76777834
1.8411144199820182e-09	0.18473515	0.060059223	0.769677
1.8420188341582582e-09	0.18429823	0.06064292	0.77126485
1.8431014837748335e-09	0.18370849	0.06134662	0.77318376
1.8440041791071353e-09	0.18316296	0.06193902	0.7747988
1.845090921237233e-09	0.18244462	0.06266163	0.7767605
1.8460013295792955e-09	0.1817943	0.063277416	0.7784182
1.8471013547454772e-09	0.1809545	0.06403783	0.780438
1.8480252407711676e-09	0.18020788	0.06469359	0.78214806
1.8491394807379792e-09	0.17926337	0.065509886	0.78422666
1.850064388623368e-09	0.1784476	0.06621237	0.7859651
1.8511679196522253e-09	0.17744257	0.06708502	0.7880542
1.8520853363118369e-09	0.17658508	0.06784302	0.78980315
1.8530035485362197e-09	0.17571042	0.06863482	0.7915647
1.854109967849566e-09	0.17463861	0.069637805	0.7937019
1.855038473843853e-09	0.17372656	0.07052477	0.7955078
1.8561609684855455e-09	0.17261063	0.07165738	0.7977068
1.857085752312057e-09	0.17168067	0.07264412	0.79953164
1.8581819660356614e-09	0.17056495	0.07388132	0.80171114
1.8590892717154108e-09	0.16962849	0.07496434	0.803529
1.8601756664944262e-09	0.16848749	0.07633589	0.8057237
1.8610823079509325e-09	0.16751437	0.07754623	0.80757093
1.8621743372968671e-09	0.1663097	0.079087645	0.8098162
1.863089257455436e-09	0.16526593	0.080452584	0.81171507
1.864009856060433e-09	0.16417648	0.08189645	0.8136432
1.865120576327202e-09	0.16279826	0.08373616	0.81599367
1.866043977580658e-09	0.161589	0.085349664	0.81796837
1.8671456633871472e-09	0.16005656	0.08737767	0.82034993
1.8680597091454873e-09	0.15869942	0.08914742	0.82234704
1.8691552834071667e-09	0.1569547	0.09137499	0.82476574
1.8700695146877517e-09	0.15538761	0.093323946	0.8268049
1.8711685322269796e-09	0.15335321	0.09577638	0.8292799
1.872086656032832e-09	0.15151419	0.097917214	0.8313663
1.873006175419307e-09	0.14953262	0.10014505	0.8334713
1.874111620980762e-09	0.14694846	0.10293323	0.83602
1.8750355529924748e-09	0.14460528	0.105354	0.8381625
1.8761484821413467e-09	0.14154273	0.10837618	0.8407539
1.8770796092485465e-09	0.13876425	0.110990465	0.84292704
1.878003120135082e-09	0.13580064	0.11365667	0.84508294
1.879099775557748e-09	0.1319955	0.116911255	0.8476376
1.8800075093336476e-09	0.12859714	0.11967161	0.84974205
1.8810932893036415e-09	0.12421891	0.123043	0.8522398
1.882178888047267e-09	0.119481534	0.12647729	0.8547063
1.8830856557323375e-09	0.115234725	0.12938333	0.85673475
1.884178436256254e-09	0.1097498	0.13291505	0.8591303
1.8850882983931583e-09	0.10486486	0.13586581	0.8610748
1.8861756554539695e-09	0.0986337	0.1393834	0.8633262
1.8870802054311923e-09	0.09311428	0.14228381	0.86512816
1.888166121868003e-09	0.08607547	0.14570832	0.86719215
1.8890727135894136e-09	0.07984879	0.14849621	0.86881995
1.8901645369498062e-09	0.07192372	0.15173532	0.87064904
1.8910788312233935e-09	0.0649302	0.15432037	0.8720569
1.8921820313268214e-09	0.056065477	0.15724663	0.87358755
1.8931061451328613e-09	0.048291612	0.1595037	0.87471414
1.8940300076170024e-09	0.04021709	0.16155356	0.8756858
1.8951310752686354e-09	0.03022441	0.16368818	0.87662643
1.8960427149312015e-09	0.021673918	0.16517101	0.8772142
1.8971319836115485e-09	0.011169832	0.16656835	0.8776765
1.8980374118501284e-09	0.0022380098	0.16739403	0.87785345
1.8991226714492705e-09	-0.00865338	0.16795386	0.8778096
1.9000268233196843e-09	-0.017834773	0.1680446	0.87755615
1.9011123195380923e-09	-0.028922344	0.16768591	0.8769905
1.902017913692082e-09	-0.038173035	0.1669885	0.8763023
1.9031065144072733e-09	-0.049223747	0.16566788	0.8752215
1.9040157221700667e-09	-0.058339465	0.1641647	0.8741149
1.9051096993415863e-09	-0.06909938	0.16188471	0.872552
1.906023956506444e-09	-0.07786285	0.15959863	0.871066
1.907124599483481e-09	-0.08807025	0.15641144	0.86908144
1.9080447877490348e-09	-0.096267916	0.15340582	0.8672767
1.9091506908158298e-09	-0.10565782	0.14941822	0.8649585
1.910070196272229e-09	-0.11304104	0.14582153	0.86292773
1.911169641021057e-09	-0.12132011	0.14122802	0.8604034
1.9120836663414677e-09	-0.12771936	0.13720092	0.85824555
1.913179556862202e-09	-0.13478433	0.13216896	0.85561216
1.914092590548286e-09	-0.14014791	0.12784368	0.853398
1.9150058528124595e-09	-0.14502765	0.123430245	0.85117984
1.916101932218084e-09	-0.15023766	0.118063144	0.84853065
1.9170137279865225e-09	-0.15403517	0.113577224	0.8463503
1.918103249349957e-09	-0.15794267	0.10823816	0.8437859
1.9190077998966857e-09	-0.16067834	0.10385849	0.8416984
1.9200904401402866e-09	-0.16336992	0.09872322	0.8392569
1.9211715169374044e-09	-0.16545804	0.093756676	0.8368856
1.9220722747417154e-09	-0.16677198	0.0897744	0.83496255
1.9231541804106897e-09	-0.16788311	0.085215196	0.832716
1.9240574365727416e-09	-0.1684603	0.08162232	0.83089197
1.925144075437656e-09	-0.16878814	0.07758733	0.82875633
1.926051269694882e-09	-0.16880281	0.07447914	0.8270192
1.9271355397870093e-09	-0.16857435	0.0710956	0.82499254
1.9280348555442036e-09	-0.16823184	0.06857458	0.82334805
1.92911023209387e-09	-0.16770366	0.06590851	0.8214193
1.9300041016286142e-09	-0.16721475	0.06398346	0.8198429
1.9310749340096532e-09	-0.16662821	0.062021837	0.8179811
1.9321443899773074e-09	-0.16610117	0.060427092	0.81614524
1.9330344387604577e-09	-0.16574863	0.059364714	0.81463134
1.934101453282311e-09	-0.16547251	0.058387224	0.8128292
1.9351677897932825e-09	-0.16539608	0.0577045	0.81103855
1.9360563825089158e-09	-0.16550937	0.057334937	0.809552
1.937123267286131e-09	-0.16587992	0.057096597	0.80777174
1.9380133137093637e-09	-0.16639625	0.057040285	0.8062895
1.9390832027381974e-09	-0.16727349	0.057105247	0.8045104
1.9401557364280047e-09	-0.16843362	0.05727179	0.80273014
1.9410519050848093e-09	-0.16961218	0.057454903	0.8012456
1.942129781809316e-09	-0.17126742	0.05768792	0.7994651
1.9430296021071913e-09	-0.17283168	0.057862625	0.79798454
1.944110625586816e-09	-0.17490387	0.05801198	0.7962152
1.9450117160351106e-09	-0.1767674	0.058059577	0.7947505
1.9460929369587982e-09	-0.17913134	0.057994455	0.79300857
1.947173954351492e-09	-0.1815919	0.057768237	0.79128784
1.9480750979653357e-09	-0.18368287	0.05743923	0.78987277
1.949157417129044e-09	-0.18619959	0.056859765	0.7882001
1.9500605461258863e-09	-0.18827036	0.0562142	0.7868299
1.9511461744496708e-09	-0.1906818	0.05523815	0.7852173
1.9520524082538663e-09	-0.1925976	0.054256495	0.7839026
1.9531418839386352e-09	-0.1947451	0.052881062	0.7823627
1.9540515495617866e-09	-0.19638027	0.051577788	0.7811129
1.955145039331033e-09	-0.19812463	0.049840257	0.77965546
1.9560570814155374e-09	-0.19937435	0.048263945	0.77847826
1.9571523171506263e-09	-0.200608	0.046241943	0.77711123
1.9580654774339945e-09	-0.20140256	0.044469405	0.7760099
1.9591616315358268e-09	-0.20206763	0.04226678	0.77473354
1.960075715143298e-09	-0.20238043	0.04039177	0.77370596
1.9611734619013705e-09	-0.202471	0.038125955	0.7725144
1.9620889362749187e-09	-0.202318	0.036249787	0.77155435
1.9630049208890504e-09	-0.20196941	0.03440734	0.7706223
1.9641044559679212e-09	-0.2013146	0.032270227	0.7695388
1.9650205319966345e-09	-0.20059381	0.030574167	0.76866287
1.9661189522396266e-09	-0.19955108	0.028667726	0.7676412
1.9670333955929403e-09	-0.19856156	0.027204383	0.7668117
1.96812942581521e-09	-0.19726656	0.025618061	0.7658391
1.969041656325445e-09	-0.19612733	0.024449378	0.7650447
1.9701350681431815e-09	-0.1947255	0.023241809	0.76410705
1.9710454118468054e-09	-0.1935566	0.022403227	0.7633358
1.9721372502512935e-09	-0.19218725	0.021601217	0.76241887
1.9730470008139745e-09	-0.19109884	0.021102708	0.76165956
1.974138887232862e-09	-0.18988527	0.020704526	0.76075155
1.9750492757388037e-09	-0.18897162	0.020533916	0.7599957
1.9761427526987014e-09	-0.18801537	0.020512708	0.75908834
1.977055075624254e-09	-0.18735069	0.020638026	0.758331
1.9781513777369064e-09	-0.18672794	0.02094473	0.7574204
1.9790663247350296e-09	-0.18636456	0.021316692	0.7566603
1.9801655026072046e-09	-0.18612418	0.021882571	0.7557477
1.9810818504938877e-09	-0.18609077	0.022436168	0.75498825
1.9821807199988674e-09	-0.18625149	0.023174655	0.7540806
1.9830952261404546e-09	-0.18654986	0.023832222	0.753329
1.9840085937798384e-09	-0.18699268	0.02451037	0.75258297
1.985103207155138e-09	-0.1877053	0.025328103	0.75169647
1.9860147364308677e-09	-0.18844059	0.025994243	0.75096595
1.987108356757015e-09	-0.18947801	0.026752176	0.7501002
1.9880195338149037e-09	-0.19045804	0.027331658	0.7493888
1.98911294282118e-09	-0.19175309	0.02794348	0.7485483
1.9900243485392183e-09	-0.19291471	0.028368466	0.7478595
1.9911181950184635e-09	-0.19438373	0.028758742	0.74704766
1.9920297528813994e-09	-0.1956506	0.028971847	0.74638414
1.993124003933552e-09	-0.19719626	0.029079601	0.745604
1.9940361039206672e-09	-0.19848406	0.029037373	0.7449679
1.995130813291054e-09	-0.20000164	0.028819878	0.7442218
1.9960434682527998e-09	-0.20122196	0.02849519	0.743615
1.997139374240626e-09	-0.20260674	0.02793069	0.7429047
1.9980533446392323e-09	-0.20367432	0.027314879	0.74232817
1.999150902024302e-09	-0.20482746	0.026405366	0.74165493
2.0000663512379583e-09	-0.20566458	0.025511041	0.741109
2.001166026914681e-09	-0.206501	0.0242851	0.74047184
2.002083484379869e-09	-0.20704482	0.023147667	0.73995507
2.003001651284002e-09	-0.20743948	0.02191842	0.7394506
2.004103322354607e-09	-0.20770675	0.020344594	0.73886055
2.0050188774037743e-09	-0.2077533	0.018974643	0.73838156
2.006114503412082e-09	-0.20759803	0.017289685	0.7378203
2.0070252955008927e-09	-0.20729607	0.015875343	0.7373622
2.0081159713770257e-09	-0.20673454	0.014197945	0.736822
2.0090232710548224e-09	-0.20610978	0.012842522	0.73637843
2.010110340279058e-09	-0.20518695	0.01130038	0.73585266
2.0110149469795326e-09	-0.20428836	0.0101114195	0.7354191
2.0120989510393746e-09	-0.20307642	0.008831648	0.73490345
2.0130011107669513e-09	-0.20197442	0.00791037	0.7344773
2.014082510367113e-09	-0.20056854	0.007004551	0.73396933
2.0151628294509753e-09	-0.19910327	0.0063395826	0.7334651
2.016062480196629e-09	-0.19786233	0.005982784	0.73304725
2.0171415667115634e-09	-0.19638097	0.005801569	0.73254836
2.0180405552211466e-09	-0.19517836	0.0058594523	0.7321344
2.0191192262095036e-09	-0.19380575	0.006177013	0.73163944
2.0200181778269767e-09	-0.19274558	0.00664114	0.7312282
2.0210971526153676e-09	-0.19160424	0.007421581	0.73073536
2.0221765976885065e-09	-0.1906367	0.008421257	0.7302431
2.0230766407756133e-09	-0.18998465	0.009398113	0.72983295
2.0241574077853414e-09	-0.18940964	0.01070896	0.72934043
2.0250587461928715e-09	-0.18911773	0.011886841	0.72892976
2.026141328040258e-09	-0.18900599	0.013361347	0.7284365
2.027044207560558e-09	-0.1891185	0.014606407	0.72802556
2.02812849661567e-09	-0.18950342	0.016075179	0.72753304
2.02903265081798e-09	-0.19003034	0.01724314	0.7271238
2.0301180295884083e-09	-0.19090128	0.018534668	0.7266353
2.031022307242909e-09	-0.19181398	0.01948799	0.72623146
2.0321065921849106e-09	-0.19311245	0.020449538	0.7257526
2.0330093083215234e-09	-0.19434345	0.021076344	0.72535926
2.034091356631896e-09	-0.19596876	0.021597078	0.72489536
2.035172071426706e-09	-0.19771805	0.021849459	0.7244417
2.0360718385422326e-09	-0.19923945	0.021848693	0.7240719
2.0371507984346616e-09	-0.20110184	0.021594571	0.7236387
2.038049510597763e-09	-0.20265205	0.02117723	0.7232866
2.0391276877382947e-09	-0.20446815	0.02044314	0.7228746
2.0400261536917977e-09	-0.20591183	0.01965211	0.72253966
2.041104453543311e-09	-0.20751953	0.0185123	0.7221476
2.0420032275544388e-09	-0.20872462	0.017426478	0.7218282
2.043082156769804e-09	-0.20997308	0.01599285	0.7214535
2.0441617107167984e-09	-0.21097124	0.014455061	0.7210869
2.0450620054941227e-09	-0.21158938	0.013124495	0.7207871
2.046143273680141e-09	-0.21205382	0.011506203	0.72043335
2.04704512748644e-09	-0.21219836	0.010168586	0.72014314
2.0481283479606862e-09	-0.21207343	0.008612153	0.7197997
2.0490318821493395e-09	-0.21172068	0.0073818797	0.71951705
2.0501171645404235e-09	-0.21100669	0.0060160565	0.7191815
2.051022415675341e-09	-0.21018133	0.004991022	0.7189043
2.0521097624540716e-09	-0.20893686	0.0039194664	0.718574
2.0530167082741286e-09	-0.20771109	0.0031729622	0.7183
2.054105923737285e-09	-0.20604916	0.0024665662	0.7179719
2.055014342161589e-09	-0.2045369	0.0020426384	0.7176985
2.0561052937726303e-09	-0.20261441	0.0017357066	0.7173693
2.057015049953104e-09	-0.20096038	0.0016477153	0.71709365
2.0581074320003568e-09	-0.19896364	0.0017386505	0.7167605
2.0590182590411784e-09	-0.1973298	0.0019712918	0.7164805
2.060111753395944e-09	-0.19545601	0.002426293	0.71614134
2.0610231597343414e-09	-0.1940054	0.0029396839	0.7158562
2.0621167488581583e-09	-0.1924435	0.0036984077	0.71551144
2.0630279318352695e-09	-0.19132309	0.0044335327	0.7152223
2.0641211293498468e-09	-0.19023126	0.0054171295	0.714874
2.0650317538308256e-09	-0.18955466	0.0063030873	0.7145838
2.066124084869476e-09	-0.18904386	0.0074221464	0.71423656
2.0670340901870382e-09	-0.1888797	0.0083826445	0.7139491
2.068125939566049e-09	-0.18900178	0.0095452275	0.7136076
2.0690358477574563e-09	-0.18936722	0.010504258	0.7133267
2.0701278994786578e-09	-0.19011123	0.011620807	0.7129949
2.071038171343361e-09	-0.19097117	0.012505666	0.7127229
2.072130948425769e-09	-0.19226511	0.0134921335	0.7124022
2.073042012852551e-09	-0.19353613	0.014236023	0.71213925
2.074135882642334e-09	-0.19525447	0.015016718	0.7118282
2.0750480515668968e-09	-0.19681372	0.015560989	0.7115719
2.076143397102174e-09	-0.19879095	0.016071687	0.71126693
2.0770567685332766e-09	-0.20048852	0.016368568	0.71101403
2.0781533692645345e-09	-0.20253485	0.016560044	0.7107112
2.0790676545267447e-09	-0.20420843	0.016576366	0.7104589
2.0801653049500965e-09	-0.2061296	0.016419543	0.71015567
2.0810804222129627e-09	-0.20762143	0.016140869	0.70990264
2.082178982832847e-09	-0.20923749	0.01563118	0.709599
2.0830947041180074e-09	-0.21040875	0.015065104	0.7093465
2.084010550885291e-09	-0.21139655	0.014377466	0.70909494
2.0851096528215945e-09	-0.2123141	0.01340453	0.7087954
2.0860255165505704e-09	-0.21283923	0.012484024	0.70854837
2.0871244972890912e-09	-0.21316864	0.011268214	0.7082556
2.0880402216118635e-09	-0.21318787	0.010181001	0.70801526
2.089138902813102e-09	-0.21290648	0.008814131	0.70773154
2.090054221759672e-09	-0.21242578	0.0076460256	0.707499
2.091152242066073e-09	-0.21157056	0.0062402394	0.7072244
2.0920668969241355e-09	-0.2106448	0.005090428	0.70699877
2.093163932741084e-09	-0.20930876	0.003769056	0.7067312
2.094077569347067e-09	-0.20803621	0.0027416768	0.7065103
2.095173188166502e-09	-0.2063589	0.0016280063	0.7062466
2.0960854996887325e-09	-0.20487066	0.00082170364	0.7060274
2.0971793879295673e-09	-0.20302261	2.5865853e-05	0.7057642
2.098090281232795e-09	-0.20146777	-0.00047705503	0.70554405
2.099000534072051e-09	-0.19993314	-0.0008215284	0.70532304
2.100091951595161e-09	-0.19816117	-0.0010135403	0.70505625
2.101000554703084e-09	-0.19677658	-0.0009829476	0.7048328
2.1020897538121107e-09	-0.19526504	-0.00071544753	0.7045631
2.10317764690759e-09	-0.19395491	-0.00020059446	0.7042925
2.104083242485442e-09	-0.19304138	0.00040920317	0.7040663
2.105168847382796e-09	-0.1921821	0.0013422088	0.7037947
2.1060726592780663e-09	-0.19167675	0.0022710206	0.7035685
2.107156294671884e-09	-0.19133371	0.0035414535	0.70329744
2.1080586216969485e-09	-0.19127055	0.004706538	0.7030721
2.1091406086926626e-09	-0.19145969	0.0061986963	0.7028021
2.110041670497666e-09	-0.19183154	0.0074920375	0.70257753
2.1111223071974023e-09	-0.19252057	0.009065582	0.70230836
2.1120224334326244e-09	-0.19328177	0.010364054	0.702084
2.1131022396104605e-09	-0.19439527	0.011867515	0.7018145
2.1140019339564814e-09	-0.19546747	0.013044691	0.7015891
2.1150815082955844e-09	-0.19689502	0.014329793	0.7013176
2.116161166863261e-09	-0.19843799	0.015439005	0.70104456
2.117061050387017e-09	-0.19978102	0.016203944	0.7008157
2.118141215633108e-09	-0.20142296	0.016905209	0.7005393
2.1190416524618536e-09	-0.20278628	0.017293246	0.7003075
2.120122599149954e-09	-0.20437849	0.017509013	0.7000278
2.121023819938014e-09	-0.20564054	0.017474378	0.6997937
2.1221058451197057e-09	-0.20704357	0.017174201	0.6995118
2.1230079672335118e-09	-0.20809609	0.016712975	0.6992766
2.1240910106244577e-09	-0.20919272	0.015918732	0.6989945
2.1251745531913197e-09	-0.21008453	0.014883132	0.69871324
2.1260778277621532e-09	-0.2106576	0.01385731	0.6984802
2.1271619325161064e-09	-0.21113043	0.012462915	0.6982026
2.1280654404962815e-09	-0.21134138	0.011193545	0.69797355
2.1291497182033085e-09	-0.21137518	0.009581944	0.6977019
2.130053317065638e-09	-0.21122473	0.008199204	0.6974782
2.1311376367339613e-09	-0.21083997	0.006536927	0.6972131
2.1320412153842313e-09	-0.2103604	0.005184406	0.6969949
2.133125450237029e-09	-0.20961218	0.0036443677	0.696736
2.134028845989341e-09	-0.20886134	0.0024626323	0.696522
2.1351127764073247e-09	-0.20783108	0.0012040616	0.69626683
2.136015910096857e-09	-0.2068848	0.00031396394	0.6960548
2.1370996437627603e-09	-0.2056705	-0.0005366228	0.6958002
2.138002845678542e-09	-0.20461436	-0.0010478375	0.69558704
2.13908682554471e-09	-0.20332144	-0.0014100668	0.69532925
2.140171010271191e-09	-0.20203058	-0.0014909864	0.6950681
2.1410747349820126e-09	-0.20097846	-0.0013439624	0.69484746
2.142159581329476e-09	-0.19976972	-0.0009179705	0.6945784
2.1430640203000978e-09	-0.1988259	-0.00036625768	0.69435036
2.144149857262209e-09	-0.19779141	0.0005114636	0.6940719
2.1450551787120765e-09	-0.19702654	0.0014024513	0.69383615
2.146142135000678e-09	-0.19624229	0.0026329227	0.693549
2.1470484403564305e-09	-0.19571124	0.0037663165	0.6933066
2.1481366244760296e-09	-0.19523193	0.0052198167	0.69301295
2.149043977116101e-09	-0.19497028	0.006479436	0.6927665
2.1501333837944653e-09	-0.19482595	0.0080109285	0.6924697
2.1510417003474653e-09	-0.19484782	0.009274433	0.6922223
2.152132251435277e-09	-0.19504225	0.010739474	0.69192594
2.1530414330001024e-09	-0.19533995	0.011891306	0.69168
2.1541328496281918e-09	-0.1958512	0.0131601915	0.6913864
2.155042704251435e-09	-0.1963965	0.014102249	0.6911431
2.1561348892080454e-09	-0.19717978	0.015071716	0.6908526
2.15704533482075e-09	-0.19792703	0.01573128	0.69061124
2.1581381489014934e-09	-0.19891886	0.016331367	0.6903222
2.1590489932451778e-09	-0.19980901	0.016665189	0.69008106
2.160142202954061e-09	-0.20093262	0.016862443	0.68979055
2.1610532679086463e-09	-0.20189787	0.016857972	0.689547
2.162146523881045e-09	-0.20306867	0.0166552	0.6892523
2.1630575475642515e-09	-0.20403732	0.016328994	0.6890044
2.1641507371593404e-09	-0.20516934	0.015761873	0.6887038
2.165061684787579e-09	-0.2060707	0.015155687	0.6884506
2.166154778482547e-09	-0.20708162	0.014287163	0.68814343
2.167065745833747e-09	-0.20785019	0.013462721	0.68788487
2.1681590016626667e-09	-0.20866624	0.012376224	0.68757176
2.169070073286327e-09	-0.20924522	0.011409705	0.68730867
2.170163386692661e-09	-0.20980497	0.010202988	0.6869905
2.1710744752658164e-09	-0.2101498	0.009179646	0.68672365
2.1721678531377873e-09	-0.21040872	0.007957707	0.68640125
2.1730790605041596e-09	-0.21049052	0.0069659073	0.6861308
2.174172629554408e-09	-0.21042465	0.0058342167	0.6858042
2.1750840079285852e-09	-0.21023291	0.0049600727	0.6855304
2.176177733680162e-09	-0.20984164	0.004018061	0.6851993
2.1770892711287775e-09	-0.20938623	0.0033396278	0.68492174
2.178000890697003e-09	-0.20881994	0.0027723468	0.6846423
2.179094894322574e-09	-0.20800592	0.0022544814	0.68430513
2.180006605840805e-09	-0.20722768	0.0019696383	0.6840226
2.181100694541682e-09	-0.20619214	0.0018142326	0.6836821
2.1820123343214275e-09	-0.20526087	0.0018450504	0.6833977
2.183106170956462e-09	-0.20408423	0.002076478	0.6830562
2.1840176248235927e-09	-0.2030735	0.0024295487	0.68277186
2.185111266131743e-09	-0.20185004	0.003038678	0.6824315
2.1860225463927285e-09	-0.20084223	0.003691976	0.682149
2.1871158757174697e-09	-0.19967343	0.0046350416	0.6818115
2.1880266690978853e-09	-0.19875373	0.0055378503	0.6815318
2.189119057238989e-09	-0.19774038	0.0067377007	0.68119764
2.1900289230866868e-09	-0.19698955	0.007813512	0.6809201
2.1911202261827196e-09	-0.19622242	0.009165962	0.6805874
2.1920291323079526e-09	-0.19570974	0.010319259	0.68030983
2.193119167302513e-09	-0.19526261	0.011701635	0.67997545
2.1940269971641275e-09	-0.19504035	0.012826025	0.67969483
2.195115804024603e-09	-0.19496353	0.014109137	0.6793548
2.196022692830327e-09	-0.19506225	0.015098355	0.6790679
2.1971104759115814e-09	-0.19537774	0.016159805	0.67871886
2.1980166383628253e-09	-0.19580288	0.01691891	0.67842335
2.1991036325271545e-09	-0.19650097	0.01765664	0.67806286
2.20000907502296e-09	-0.19723044	0.018112915	0.6777576
2.201095171729456e-09	-0.19826755	0.018457517	0.6773854
2.202180756431344e-09	-0.19945925	0.018573357	0.677007
2.203085105078397e-09	-0.20055057	0.018494476	0.6766872
2.2041700468723625e-09	-0.20195045	0.018194789	0.67629856
2.205073960321903e-09	-0.20316818	0.017783089	0.675971
2.206158464550083e-09	-0.20465769	0.017111564	0.67557395
2.207062058466515e-09	-0.20589505	0.016421277	0.67524034
2.2081460867396476e-09	-0.20733914	0.015462512	0.67483705
2.209049248926184e-09	-0.20848054	0.014578235	0.67449903
2.210132897488551e-09	-0.20974104	0.013447063	0.67409104
2.211035889206982e-09	-0.21067479	0.012472633	0.6737496
2.2121194998440643e-09	-0.2116254	0.011299606	0.673338
2.2130225582507604e-09	-0.21225552	0.010345687	0.67299354
2.214106300070368e-09	-0.21279587	0.009261925	0.6725784
2.2150094745929626e-09	-0.21305364	0.00843334	0.6722307
2.2160934076188515e-09	-0.21312186	0.007555601	0.6718114
2.2171775114919673e-09	-0.21292292	0.006830232	0.6713896
2.2180810557157798e-09	-0.21255529	0.006357768	0.67103606
2.2191654558164823e-09	-0.21188119	0.00596292	0.6706092
2.2200692488961224e-09	-0.21113738	0.005784056	0.67025125
2.22115393288279e-09	-0.2100474	0.005753057	0.669819
2.2220579365127893e-09	-0.20899506	0.005878898	0.66945654
2.2231428381926625e-09	-0.20759012	0.006205218	0.6690193
2.2240469995609535e-09	-0.20632783	0.006614355	0.6686531
2.225132094536309e-09	-0.2047404	0.0072544594	0.66821146
2.2260364528125998e-09	-0.20338763	0.007897175	0.66784215
2.227121791569787e-09	-0.20176868	0.008777484	0.6673977
2.2280262889031664e-09	-0.20045486	0.0095828185	0.66702646
2.229111774617119e-09	-0.19896017	0.01060953	0.6665803
2.2300164424537903e-09	-0.19781247	0.01149464	0.66620827
2.231102171986538e-09	-0.19658798	0.012565863	0.6657615
2.2320070201665867e-09	-0.19571988	0.013446117	0.66538906
2.2330929364291176e-09	-0.19488852	0.014463625	0.6649421
2.2341789834977153e-09	-0.1943111	0.015415287	0.6644949
2.2350841513954907e-09	-0.19403785	0.016142342	0.6641216
2.2361705743118522e-09	-0.19396982	0.01692002	0.66367275
2.23707612676753e-09	-0.19413266	0.017479485	0.66329724
2.238163025158323e-09	-0.19458845	0.018035758	0.66284424
2.2390689939290856e-09	-0.1951775	0.018399334	0.6624642
2.240156482919874e-09	-0.19611871	0.018713875	0.6620041
2.2410629939224834e-09	-0.19708039	0.018875701	0.6616166
2.2421510860947644e-09	-0.19841816	0.018954037	0.6611461
2.243058120356098e-09	-0.19965951	0.018928414	0.66074866
2.2441469739551967e-09	-0.20126303	0.018798046	0.6602646
2.245054687342861e-09	-0.20266187	0.018615287	0.6598548
2.2461443700273144e-09	-0.20437247	0.018319808	0.6593551
2.247052784326342e-09	-0.20579024	0.018020893	0.6589316
2.2481433188421506e-09	-0.20743899	0.017613247	0.6584148
2.2490524444956823e-09	-0.20873646	0.01724403	0.65797675
2.2501438103535586e-09	-0.21016273	0.016779616	0.6574425
2.251053566001649e-09	-0.21121475	0.016385349	0.6569901
2.2521455709169866e-09	-0.2122828	0.015915954	0.65643907
2.253055818535099e-09	-0.21299109	0.015536687	0.65597326
2.254148422678747e-09	-0.21360356	0.015105639	0.65540683
2.2550591279975106e-09	-0.21390569	0.014773021	0.65492904
2.2561521849507352e-09	-0.21401152	0.01441255	0.6543495
2.257063179936963e-09	-0.21388556	0.0141484905	0.6538619
2.2581564655226895e-09	-0.21348348	0.013878999	0.6532722
2.2590675667941042e-09	-0.21294902	0.013695841	0.65277773
2.2601607948452474e-09	-0.21208651	0.01352709	0.65218174
2.2610717016617414e-09	-0.21120194	0.013429314	0.65168387
2.2621646484081846e-09	-0.20996971	0.013363123	0.6510859
2.2630753284222114e-09	-0.20882589	0.013350029	0.6505884
2.2641679605471833e-09	-0.20734861	0.013383901	0.6499932
2.2650783323389843e-09	-0.20606019	0.01345276	0.64949954
2.2661706343364393e-09	-0.20448467	0.013583457	0.6489109
2.2670807345389933e-09	-0.20317878	0.0137321	0.6484241
2.2681726715962784e-09	-0.20165977	0.013958049	0.64784473
2.269082465355183e-09	-0.20046392	0.014186121	0.6473661
2.2701740415169616e-09	-0.19914863	0.014507865	0.6467965
2.271083522925447e-09	-0.19817764	0.014816234	0.64632547
2.2721746972862374e-09	-0.19719069	0.015234518	0.6457636
2.273083852863175e-09	-0.1965349	0.015622781	0.64529717
2.2741746953716367e-09	-0.19596554	0.016134776	0.6447384
2.2750836344309917e-09	-0.19568168	0.016597671	0.6442722
2.276174268798121e-09	-0.19557537	0.017192395	0.6437104
2.2770830147384398e-09	-0.19568174	0.017716061	0.6432388
2.278173404513244e-09	-0.19603677	0.018370485	0.6426671
2.2790819614129775e-09	-0.19651264	0.01893014	0.64218456
2.2801720665045328e-09	-0.19728217	0.019607795	0.6415965
2.2810803675212536e-09	-0.19807157	0.02016778	0.64109796
2.282170179001672e-09	-0.1991705	0.020820491	0.6404882
2.2830782302042604e-09	-0.20018975	0.02133715	0.6399698
2.284167708133993e-09	-0.20150533	0.021909928	0.63933456
2.2850754768435986e-09	-0.20265274	0.0223368	0.6387937
2.2861646092758348e-09	-0.20405695	0.022775244	0.6381309
2.2870720079696274e-09	-0.20522334	0.023069823	0.63756704
2.2881606055836998e-09	-0.20658568	0.023328518	0.6368768
